Date,District,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,YearMonth
1981-11-06,Darchula,29.9,80.6,0.0,73.96,3.61,45.82,5.97,-5.47,13.4,0.2,13.21,3.51,2.17,4.1,0.4,3.71,2.16,3.55,0.46,3.09,1981,11,1981-11
1981-02-27,Darchula,29.9,80.6,0.37,73.84,4.08,57.82,4.37,-3.53,10.5,0.22,10.28,4.16,2.13,5.2,0.45,4.75,2.19,4.84,0.6,4.24,1981,2,1981-02
1981-07-03,Darchula,29.9,80.6,5.19,73.3,12.25,73.18,17.16,11.62,22.8,12.19,10.62,18.28,2.56,5.5,0.56,4.94,2.43,4.65,0.76,3.89,1981,7,1981-07
1981-03-18,Darchula,29.9,80.6,0.02,73.79,4.16,44.56,8.41,-3.45,16.32,1.11,15.21,7.32,2.46,5.09,0.29,4.8,2.35,4.39,0.32,4.08,1981,3,1981-03
1981-04-30,Darchula,29.9,80.6,0.01,74.05,5.5,44.4,12.71,0.74,19.19,7.46,11.73,13.82,2.43,5.44,0.16,5.28,2.49,5.34,0.42,4.91,1981,4,1981-04
1981-06-02,Darchula,29.9,80.6,0.56,73.72,7.51,50.48,15.43,4.87,21.8,9.27,12.53,16.44,2.48,5.51,0.5,5.01,2.5,5.03,0.66,4.37,1981,6,1981-06
1981-05-07,Darchula,29.9,80.6,0.48,74.0,7.48,63.07,12.01,4.69,17.76,7.12,10.64,13.04,2.31,4.76,0.3,4.45,2.21,4.03,0.4,3.63,1981,5,1981-05
1981-07-13,Dhading,27.7,85.2,8.27,83.44,16.47,84.25,21.69,18.48,25.12,18.56,6.56,22.3,1.81,3.84,0.37,3.47,1.91,3.22,0.71,2.52,1981,7,1981-07
1981-02-03,Dhading,27.7,85.2,0.0,84.28,3.9,48.46,8.18,-2.72,15.35,3.5,11.85,5.98,1.94,4.22,0.82,3.39,2.03,3.66,1.06,2.59,1981,2,1981-02
1981-01-16,Dhading,27.7,85.2,0.0,84.63,3.23,35.44,10.12,-4.87,17.74,5.07,12.67,6.23,1.75,3.71,0.52,3.18,1.8,3.03,0.64,2.38,1981,1,1981-01
1981-11-06,Dhading,27.7,85.2,0.0,84.12,8.15,72.93,13.06,7.3,18.2,9.72,8.47,11.87,1.61,3.89,0.24,3.66,1.59,3.22,0.24,2.98,1981,11,1981-11
1981-02-27,Dhading,27.7,85.2,0.0,84.01,4.16,35.12,13.95,-1.43,20.31,9.9,10.41,12.92,2.02,4.72,0.42,4.3,2.16,4.32,0.39,3.93,1981,2,1981-02
1981-07-03,Dhading,27.7,85.2,28.44,83.17,16.29,90.18,20.35,18.33,22.34,18.32,4.02,20.72,1.67,3.88,0.29,3.6,1.85,3.47,0.44,3.03,1981,7,1981-07
1981-03-18,Dhading,27.7,85.2,0.02,83.82,5.04,37.74,15.79,0.76,23.86,9.65,14.21,15.08,2.41,6.13,0.4,5.73,2.4,5.54,0.54,5.0,1981,3,1981-03
1981-04-30,Dhading,27.7,85.2,0.34,84.03,6.98,40.68,19.78,5.72,26.43,13.6,12.83,20.12,2.47,5.38,0.08,5.3,2.56,4.68,0.11,4.57,1981,4,1981-04
1981-06-02,Dhading,27.7,85.2,2.92,83.55,12.47,63.22,21.9,14.2,27.48,16.39,11.08,23.37,2.02,3.94,0.58,3.37,1.99,3.29,0.5,2.79,1981,6,1981-06
1981-05-07,Dhading,27.7,85.2,1.25,83.97,9.96,56.93,20.06,10.67,24.07,16.66,7.4,20.75,2.12,4.72,0.04,4.68,2.05,4.4,0.19,4.21,1981,5,1981-05
1981-07-13,Dhankuta,27.0,87.3,7.41,81.57,15.77,84.92,20.5,17.25,23.93,17.77,6.16,21.17,2.84,6.38,0.37,6.01,3.01,6.31,0.96,5.36,1981,7,1981-07
1981-02-03,Dhankuta,27.0,87.3,0.27,82.21,4.09,52.19,7.45,-2.4,14.6,3.08,11.52,5.59,1.88,5.29,0.06,5.23,1.74,4.51,0.12,4.39,1981,2,1981-02
1981-01-16,Dhankuta,27.0,87.3,0.0,82.63,3.67,40.45,9.69,-3.78,16.74,4.5,12.24,6.12,1.76,4.04,0.2,3.84,1.68,3.17,0.34,2.83,1981,1,1981-01
1981-11-06,Dhankuta,27.0,87.3,0.1,82.12,8.39,78.86,11.93,7.13,16.93,8.46,8.48,11.4,1.68,4.26,0.13,4.13,1.58,3.47,0.28,3.19,1981,11,1981-11
1981-02-27,Dhankuta,27.0,87.3,0.35,81.99,4.23,40.05,11.83,-1.6,19.01,7.36,11.64,10.6,2.53,6.19,0.66,5.52,2.79,6.04,0.96,5.08,1981,2,1981-02
1981-07-03,Dhankuta,27.0,87.3,30.77,81.29,16.21,89.09,20.1,17.85,23.53,17.02,6.51,21.19,2.55,5.21,0.04,5.16,2.6,4.71,0.15,4.56,1981,7,1981-07
1981-03-18,Dhankuta,27.0,87.3,0.05,81.84,4.81,38.15,14.52,-0.29,22.7,8.37,14.33,13.88,2.45,5.98,0.53,5.45,2.35,5.42,0.8,4.62,1981,3,1981-03
1981-04-30,Dhankuta,27.0,87.3,10.07,82.08,9.44,61.67,17.56,9.47,23.51,12.32,11.19,18.26,2.45,6.1,0.35,5.75,2.39,5.34,0.38,4.96,1981,4,1981-04
1981-06-02,Dhankuta,27.0,87.3,4.21,81.64,13.33,73.87,20.07,14.7,25.46,15.38,10.08,21.76,2.17,4.68,0.19,4.49,2.0,3.8,0.27,3.53,1981,6,1981-06
1981-05-07,Dhankuta,27.0,87.3,3.35,82.04,10.75,69.34,17.74,11.41,22.63,14.32,8.31,18.82,2.42,5.04,0.44,4.61,2.29,4.47,0.49,3.99,1981,5,1981-05
1981-07-13,Dhanusa,26.7,85.9,8.5,97.1,21.22,79.52,29.45,25.48,33.34,26.16,7.19,29.64,3.69,6.29,0.88,5.4,5.18,7.9,1.35,6.55,1981,7,1981-07
1981-02-03,Dhanusa,26.7,85.9,0.02,98.8,5.46,50.28,15.12,4.85,23.48,8.82,14.66,15.17,2.65,4.03,1.79,2.24,3.95,5.3,2.45,2.86,1981,2,1981-02
1981-01-16,Dhanusa,26.7,85.9,0.0,99.07,4.27,37.98,15.71,1.37,25.44,8.85,16.6,14.71,2.3,2.85,0.37,2.48,3.62,5.29,0.12,5.16,1981,1,1981-01
1981-11-06,Dhanusa,26.7,85.9,0.0,98.35,10.63,68.55,20.66,14.65,27.06,16.2,10.86,20.69,1.71,2.29,0.32,1.97,2.51,4.08,0.38,3.7,1981,11,1981-11
1981-02-27,Dhanusa,26.7,85.9,0.0,98.19,5.39,31.75,22.17,4.46,30.83,15.93,14.9,21.82,3.84,7.32,1.43,5.89,5.96,8.75,2.06,6.69,1981,2,1981-02
1981-07-03,Dhanusa,26.7,85.9,40.16,96.85,19.51,79.55,27.96,24.07,31.83,24.33,7.51,28.36,3.35,7.3,0.21,7.08,4.56,8.97,0.11,8.86,1981,7,1981-07
1981-03-18,Dhanusa,26.7,85.9,0.14,97.91,6.31,33.03,24.07,6.79,33.3,15.74,17.56,24.56,3.28,5.78,2.03,3.75,4.77,6.55,2.96,3.58,1981,3,1981-03
1981-04-30,Dhanusa,26.7,85.9,1.33,97.89,9.55,35.29,29.95,12.75,36.99,22.69,14.3,30.57,2.8,4.12,1.36,2.77,3.96,4.72,2.11,2.62,1981,4,1981-04
1981-06-02,Dhanusa,26.7,85.9,4.55,97.26,15.22,49.0,32.22,20.04,38.47,25.6,12.87,34.29,1.55,2.86,0.42,2.44,2.13,4.77,0.58,4.2,1981,6,1981-06
1981-05-07,Dhanusa,26.7,85.9,2.65,97.85,12.74,46.23,30.24,17.36,35.78,24.4,11.38,31.98,2.15,3.52,0.67,2.85,2.93,5.67,1.28,4.39,1981,5,1981-05
1981-07-13,Dolkha,27.6,86.2,7.34,70.46,12.18,85.92,13.95,10.92,18.05,10.59,7.46,15.13,2.56,5.72,0.27,5.45,2.38,5.18,0.39,4.79,1981,7,1981-07
1981-02-03,Dolkha,27.6,86.2,0.01,70.63,2.54,43.42,1.11,-10.67,7.5,-3.64,11.14,-2.51,2.1,5.15,0.59,4.57,2.08,4.57,0.73,3.85,1981,2,1981-02
1981-01-16,Dolkha,27.6,86.2,0.0,71.06,2.38,36.47,2.75,-10.93,9.46,-2.34,11.81,-1.67,1.88,4.01,0.56,3.45,1.78,3.26,0.7,2.56,1981,1,1981-01
1981-11-06,Dolkha,27.6,86.2,0.0,70.68,5.28,72.92,4.1,-2.16,9.74,0.42,9.31,2.64,1.9,4.53,0.41,4.12,1.84,3.91,0.55,3.36,1981,11,1981-11
1981-02-27,Dolkha,27.6,86.2,0.05,70.56,3.07,44.38,3.45,-7.6,9.45,-0.23,9.68,3.04,2.2,5.85,0.32,5.53,2.11,5.17,0.35,4.82,1981,2,1981-02
1981-07-03,Dolkha,27.6,86.2,15.11,70.21,12.73,89.84,13.87,11.59,17.77,10.5,7.27,15.24,2.46,5.83,0.17,5.65,2.15,5.02,0.13,4.89,1981,7,1981-07
1981-03-18,Dolkha,27.6,86.2,0.0,70.47,3.47,41.67,6.1,-6.93,14.36,-0.78,15.15,5.8,2.38,5.49,0.68,4.82,2.26,4.58,0.84,3.74,1981,3,1981-03
1981-04-30,Dolkha,27.6,86.2,1.54,70.81,5.91,58.2,9.04,0.6,15.78,3.62,12.16,10.46,2.67,6.57,0.46,6.11,2.43,5.39,0.58,4.81,1981,4,1981-04
1981-06-02,Dolkha,27.6,86.2,3.07,70.5,9.71,75.76,12.43,7.3,18.02,8.14,9.88,14.56,2.35,5.61,0.01,5.6,1.96,4.51,0.02,4.49,1981,6,1981-06
1981-05-07,Dolkha,27.6,86.2,1.75,70.73,7.26,67.95,9.76,3.12,14.69,6.3,8.39,11.14,2.66,5.9,0.39,5.5,2.28,5.08,0.4,4.67,1981,5,1981-05
1981-07-13,Dolpa,29.0,82.9,7.7,62.01,10.34,87.64,9.25,7.07,14.28,6.24,8.04,10.75,1.91,4.71,0.23,4.47,1.83,4.21,0.25,3.96,1981,7,1981-07
1981-02-03,Dolpa,29.0,82.9,0.09,61.87,2.11,67.33,-8.95,-15.06,-2.28,-14.92,12.64,-15.87,1.79,4.22,0.32,3.89,2.05,4.35,0.66,3.69,1981,2,1981-02
1981-01-16,Dolpa,29.0,82.9,0.0,62.3,1.9,49.28,-6.18,-14.67,1.67,-12.98,14.65,-12.09,1.88,3.34,0.22,3.12,1.92,3.39,0.34,3.05,1981,1,1981-01
1981-11-06,Dolpa,29.0,82.9,0.0,61.98,2.53,50.82,-2.84,-11.68,3.71,-7.76,11.48,-6.06,1.93,4.68,0.39,4.28,2.01,4.55,0.37,4.17,1981,11,1981-11
1981-02-27,Dolpa,29.0,82.9,0.1,61.79,3.01,69.78,-4.82,-9.46,0.5,-8.11,8.61,-5.54,2.8,6.07,0.52,5.55,2.99,5.91,0.54,5.38,1981,2,1981-02
1981-07-03,Dolpa,29.0,82.9,17.85,61.76,9.9,82.62,9.43,6.18,14.52,5.37,9.16,11.34,2.78,5.64,0.47,5.17,2.89,5.02,0.67,4.35,1981,7,1981-07
1981-03-18,Dolpa,29.0,82.9,0.02,61.89,3.09,55.91,-1.48,-9.29,6.06,-8.91,14.97,-2.23,2.36,4.32,0.52,3.8,2.33,3.72,0.64,3.08,1981,3,1981-03
1981-04-30,Dolpa,29.0,82.9,0.0,62.21,4.66,67.38,1.68,-3.77,5.96,-2.38,8.34,2.87,2.21,4.73,0.17,4.56,2.11,4.26,0.17,4.09,1981,4,1981-04
1981-06-02,Dolpa,29.0,82.9,0.24,62.01,6.44,71.07,5.43,0.46,12.21,0.14,12.08,7.59,2.67,5.61,0.7,4.91,2.57,4.83,0.84,4.0,1981,6,1981-06
1981-05-07,Dolpa,29.0,82.9,0.32,62.15,5.41,73.4,2.53,-2.07,7.24,-1.11,8.35,3.79,2.08,4.55,0.25,4.31,1.95,4.08,0.38,3.7,1981,5,1981-05
1981-07-13,Doti,29.2,80.9,9.82,83.06,16.16,90.94,20.06,18.3,21.96,18.44,3.5,20.12,1.62,2.76,0.41,2.35,2.07,3.74,0.65,3.08,1981,7,1981-07
1981-02-03,Doti,29.2,80.9,0.1,83.89,3.8,50.14,7.26,-2.92,14.46,2.02,12.44,4.7,1.84,3.26,0.38,2.89,2.06,3.29,0.44,2.85,1981,2,1981-02
1981-01-16,Doti,29.2,80.9,0.0,84.2,3.58,41.51,9.2,-3.44,16.84,4.22,12.62,5.2,1.83,3.37,0.18,3.19,1.94,3.04,0.19,2.84,1981,1,1981-01
1981-11-06,Doti,29.2,80.9,0.0,83.71,5.74,52.56,12.69,2.59,19.71,7.54,12.17,10.24,1.9,3.76,0.19,3.56,2.12,3.58,0.24,3.33,1981,11,1981-11
1981-02-27,Doti,29.2,80.9,0.13,83.65,4.87,45.56,12.36,0.64,19.68,6.28,13.39,11.38,2.03,4.86,0.47,4.39,2.43,5.11,0.66,4.44,1981,2,1981-02
1981-07-03,Doti,29.2,80.9,11.44,82.66,15.96,72.89,23.41,17.97,28.48,19.48,9.0,23.78,2.25,4.9,0.24,4.66,2.61,5.03,0.35,4.68,1981,7,1981-07
1981-03-18,Doti,29.2,80.9,0.0,83.46,5.46,40.74,15.79,2.17,23.83,8.43,15.4,14.2,2.23,4.93,0.48,4.45,2.38,4.73,0.64,4.1,1981,3,1981-03
1981-04-30,Doti,29.2,80.9,0.0,83.63,6.03,32.98,20.84,3.8,27.9,14.7,13.2,20.82,2.36,4.41,0.7,3.72,2.84,4.96,0.82,4.14,1981,4,1981-04
1981-06-02,Doti,29.2,80.9,0.26,83.16,9.28,43.28,23.26,9.83,29.82,16.94,12.87,23.22,2.28,4.75,0.46,4.29,2.56,4.8,0.67,4.14,1981,6,1981-06
1981-05-07,Doti,29.2,80.9,0.36,83.6,9.68,56.81,19.57,10.5,25.08,14.63,10.44,19.97,2.06,3.81,0.52,3.3,2.26,3.51,0.58,2.92,1981,5,1981-05
1981-07-13,Gorkha,28.0,84.6,7.11,73.58,13.12,87.23,15.53,12.78,18.34,12.74,5.6,16.27,1.64,3.66,0.2,3.46,1.39,2.61,0.27,2.34,1981,7,1981-07
1981-02-03,Gorkha,28.0,84.6,0.0,73.91,2.95,52.26,1.24,-8.27,8.88,-4.76,13.64,-1.52,2.17,4.21,0.52,3.69,1.95,3.34,0.53,2.81,1981,2,1981-02
1981-01-16,Gorkha,28.0,84.6,0.0,74.31,2.57,38.97,3.49,-9.29,11.28,-3.56,14.84,-0.06,2.03,3.59,0.52,3.07,1.82,2.71,0.46,2.25,1981,1,1981-01
1981-11-06,Gorkha,28.0,84.6,0.0,73.89,5.74,71.7,6.18,-0.56,12.04,1.72,10.32,4.78,1.89,4.19,0.27,3.92,1.7,3.23,0.32,2.92,1981,11,1981-11
1981-02-27,Gorkha,28.0,84.6,0.0,73.79,3.72,47.55,5.83,-4.62,11.95,1.87,10.08,6.16,2.1,4.78,0.28,4.5,1.92,3.85,0.21,3.64,1981,2,1981-02
1981-07-03,Gorkha,28.0,84.6,20.03,73.3,13.42,92.91,14.84,12.98,17.04,12.9,4.14,15.52,1.7,3.08,0.36,2.73,1.6,2.21,0.32,1.88,1981,7,1981-07
1981-03-18,Gorkha,28.0,84.6,0.0,73.69,3.93,41.78,8.52,-4.69,16.59,1.81,14.78,8.07,2.27,5.47,0.36,5.11,2.03,4.34,0.52,3.82,1981,3,1981-03
1981-04-30,Gorkha,28.0,84.6,0.17,73.99,5.67,49.69,11.44,0.86,18.07,5.88,12.19,12.69,2.45,5.8,0.13,5.67,2.24,4.44,0.33,4.11,1981,4,1981-04
1981-06-02,Gorkha,28.0,84.6,2.37,73.62,10.09,70.89,14.7,8.81,20.12,9.77,10.35,16.73,2.43,5.06,0.15,4.92,2.0,3.83,0.15,3.68,1981,6,1981-06
1981-05-07,Gorkha,28.0,84.6,0.75,73.93,7.71,64.31,12.15,4.74,16.45,8.93,7.52,13.31,2.28,4.98,0.26,4.72,1.95,4.05,0.11,3.93,1981,5,1981-05
1981-07-13,Gulmi,28.1,83.2,5.58,79.72,14.77,83.75,19.31,16.17,23.19,16.5,6.68,20.1,2.13,5.62,0.41,5.21,2.17,5.18,0.25,4.93,1981,7,1981-07
1981-02-03,Gulmi,28.1,83.2,0.01,80.33,3.68,50.67,6.0,-4.14,13.1,1.84,11.26,2.81,2.02,4.14,0.69,3.45,2.18,3.82,0.86,2.96,1981,2,1981-02
1981-01-16,Gulmi,28.1,83.2,0.0,80.7,3.37,41.02,7.87,-4.9,15.06,3.39,11.67,3.32,1.76,3.21,0.59,2.62,1.78,2.72,0.67,2.05,1981,1,1981-01
1981-11-06,Gulmi,28.1,83.2,0.0,80.23,6.56,66.14,10.55,3.13,16.15,6.37,9.78,8.16,1.76,3.75,0.71,3.04,1.78,3.19,0.65,2.54,1981,11,1981-11
1981-02-27,Gulmi,28.1,83.2,0.01,80.13,4.63,46.46,10.62,-0.65,17.5,5.65,11.85,9.79,2.23,4.99,1.21,3.78,2.48,4.83,1.16,3.68,1981,2,1981-02
1981-07-03,Gulmi,28.1,83.2,42.74,79.36,16.57,95.16,19.0,17.86,21.06,17.44,3.62,19.34,2.98,4.72,1.0,3.72,3.53,5.69,1.66,4.03,1981,7,1981-07
1981-03-18,Gulmi,28.1,83.2,0.01,79.97,5.41,44.69,13.54,1.25,21.26,7.77,13.49,12.31,2.53,5.8,0.46,5.34,2.56,5.5,0.55,4.95,1981,3,1981-03
1981-04-30,Gulmi,28.1,83.2,0.03,80.23,6.23,41.08,17.07,3.55,22.73,11.2,11.53,17.07,2.53,4.27,0.64,3.63,2.67,4.02,0.77,3.25,1981,4,1981-04
1981-06-02,Gulmi,28.1,83.2,0.22,79.78,9.27,50.92,19.88,9.11,26.72,13.52,13.19,20.99,2.93,6.27,0.39,5.88,3.14,5.93,0.64,5.29,1981,6,1981-06
1981-05-07,Gulmi,28.1,83.2,0.17,80.19,9.07,62.09,16.46,8.77,19.83,13.65,6.17,16.75,1.61,3.49,0.22,3.28,1.62,2.87,0.32,2.56,1981,5,1981-05
1981-07-13,Humla,30.0,81.8,4.86,58.06,8.69,80.41,7.01,3.62,10.38,4.21,6.17,8.33,1.74,3.62,0.39,3.23,1.93,4.21,0.49,3.72,1981,7,1981-07
1981-02-03,Humla,30.0,81.8,0.93,57.61,1.86,89.1,-14.86,-16.48,-7.47,-22.52,15.05,-20.58,2.62,6.6,0.17,6.43,3.4,7.19,0.43,6.76,1981,2,1981-02
1981-01-16,Humla,30.0,81.8,0.0,58.12,1.53,55.52,-11.34,-17.11,-3.1,-17.75,14.65,-16.18,2.38,4.57,1.24,3.34,2.71,4.81,1.5,3.32,1981,1,1981-01
1981-11-06,Humla,30.0,81.8,0.0,57.86,1.61,46.11,-8.41,-16.79,-0.68,-14.9,14.22,-11.44,2.35,3.86,0.81,3.05,2.8,4.27,1.18,3.09,1981,11,1981-11
1981-02-27,Humla,30.0,81.8,0.14,57.54,2.55,82.59,-10.06,-12.09,-4.89,-13.91,9.02,-10.35,4.23,8.68,0.75,7.93,4.91,9.08,0.95,8.13,1981,2,1981-02
1981-07-03,Humla,30.0,81.8,1.47,57.79,7.04,66.29,6.7,0.47,14.81,-0.47,15.28,9.52,3.32,7.34,0.76,6.59,3.49,7.04,0.74,6.31,1981,7,1981-07
1981-03-18,Humla,30.0,81.8,0.07,57.82,2.28,58.98,-7.12,-13.54,1.16,-14.95,16.11,-9.82,2.54,4.82,0.46,4.36,2.73,4.69,0.59,4.1,1981,3,1981-03
1981-04-30,Humla,30.0,81.8,0.0,58.1,4.02,66.04,-1.02,-6.5,4.58,-4.87,9.45,1.75,3.01,6.15,0.95,5.2,3.09,5.91,1.25,4.66,1981,4,1981-04
1981-06-02,Humla,30.0,81.8,0.27,57.95,5.15,67.77,2.0,-3.44,9.18,-3.3,12.48,4.75,3.05,6.25,0.63,5.62,3.33,6.02,0.94,5.08,1981,6,1981-06
1981-05-07,Humla,30.0,81.8,1.02,58.06,4.64,74.04,-0.64,-4.77,4.47,-4.81,9.28,1.31,2.53,5.25,0.69,4.56,2.63,5.01,0.88,4.13,1981,5,1981-05
1981-07-13,Ilam,26.9,87.9,11.01,92.18,19.55,88.86,25.27,23.1,27.85,22.72,5.14,25.13,3.5,6.18,1.54,4.64,4.9,7.35,2.96,4.4,1981,7,1981-07
1981-02-03,Ilam,26.9,87.9,1.57,93.43,5.4,51.76,13.62,3.74,20.75,9.41,11.34,12.32,1.9,4.43,0.42,4.01,2.45,4.64,0.58,4.07,1981,2,1981-02
1981-01-16,Ilam,26.9,87.9,0.0,93.74,5.03,42.39,15.7,2.56,22.8,10.4,12.4,12.63,1.56,3.12,0.32,2.8,1.89,2.94,0.42,2.51,1981,1,1981-01
1981-11-06,Ilam,26.9,87.9,0.1,93.13,10.5,73.83,18.38,13.45,23.17,14.48,8.7,17.66,1.34,2.66,0.18,2.48,1.64,2.48,0.24,2.24,1981,11,1981-11
1981-02-27,Ilam,26.9,87.9,0.27,92.94,4.98,32.86,19.43,2.51,27.35,14.26,13.08,17.92,3.2,6.44,0.97,5.46,4.46,7.61,1.13,6.48,1981,2,1981-02
1981-07-03,Ilam,26.9,87.9,46.92,91.92,19.15,88.42,24.96,22.82,28.36,22.36,6.0,25.38,3.3,5.89,0.66,5.23,4.25,6.85,1.16,5.68,1981,7,1981-07
1981-03-18,Ilam,26.9,87.9,1.15,92.72,6.28,36.82,21.27,5.65,29.58,14.26,15.33,20.67,2.58,5.6,0.68,4.94,3.24,5.9,0.8,5.11,1981,3,1981-03
1981-04-30,Ilam,26.9,87.9,12.18,92.87,12.57,59.9,24.68,16.16,30.52,19.22,11.3,25.33,2.3,4.06,0.5,3.56,2.98,4.68,0.78,3.89,1981,4,1981-04
1981-06-02,Ilam,26.9,87.9,2.08,92.28,16.83,75.26,25.61,20.68,29.47,21.94,7.52,26.04,1.85,3.2,0.49,2.72,2.4,3.24,0.92,2.33,1981,6,1981-06
1981-05-07,Ilam,26.9,87.9,2.82,92.82,12.87,60.26,24.96,16.62,30.12,20.93,9.18,25.62,2.02,4.42,0.29,4.13,2.45,4.76,0.34,4.42,1981,5,1981-05
1981-07-13,Jhapa,26.7,87.9,10.38,92.38,19.67,88.28,25.52,23.27,28.1,22.88,5.22,25.46,3.63,6.44,1.62,4.82,5.02,7.6,2.87,4.74,1981,7,1981-07
1981-02-03,Jhapa,26.7,87.9,1.35,93.65,5.38,51.48,13.69,3.76,20.85,9.51,11.34,12.48,1.9,4.47,0.35,4.11,2.47,4.61,0.37,4.24,1981,2,1981-02
1981-01-16,Jhapa,26.7,87.9,0.0,93.97,4.89,40.84,15.86,2.29,23.09,10.58,12.5,12.8,1.59,3.12,0.38,2.74,1.97,2.88,0.58,2.3,1981,1,1981-01
1981-11-06,Jhapa,26.7,87.9,0.08,93.34,10.57,73.38,18.62,13.64,23.39,14.81,8.59,18.11,1.38,2.67,0.19,2.48,1.69,2.41,0.22,2.19,1981,11,1981-11
1981-02-27,Jhapa,26.7,87.9,0.28,93.16,5.01,32.87,19.56,2.63,27.49,14.41,13.07,18.11,3.24,6.67,1.17,5.49,4.52,7.83,1.45,6.39,1981,2,1981-02
1981-07-03,Jhapa,26.7,87.9,45.82,92.1,19.17,87.56,25.18,22.89,28.65,22.4,6.25,25.65,3.28,5.97,0.64,5.33,4.24,6.95,1.1,5.85,1981,7,1981-07
1981-03-18,Jhapa,26.7,87.9,0.98,92.94,6.26,36.29,21.5,5.71,29.81,14.49,15.32,21.04,2.65,5.67,0.86,4.82,3.33,5.95,1.13,4.82,1981,3,1981-03
1981-04-30,Jhapa,26.7,87.9,12.15,93.08,12.33,57.69,25.03,15.94,30.9,19.43,11.47,25.68,2.32,4.1,0.25,3.84,2.96,4.54,0.47,4.07,1981,4,1981-04
1981-06-02,Jhapa,26.7,87.9,2.56,92.49,16.67,72.24,26.17,20.6,30.61,22.05,8.56,26.93,1.81,3.16,0.48,2.68,2.29,3.09,0.96,2.13,1981,6,1981-06
1981-05-07,Jhapa,26.7,87.9,3.16,93.03,13.02,60.55,25.11,16.85,30.29,21.2,9.09,25.9,1.91,4.26,0.14,4.12,2.27,4.46,0.1,4.36,1981,5,1981-05
1981-07-13,Jumla,29.3,82.3,8.68,74.85,13.94,90.87,15.98,14.26,18.68,13.92,4.76,16.38,1.62,3.28,0.39,2.89,1.76,3.32,0.51,2.81,1981,7,1981-07
1981-02-03,Jumla,29.3,82.3,0.08,75.28,3.28,56.95,1.7,-6.62,8.36,-3.67,12.04,-1.59,1.78,3.05,0.32,2.74,1.85,2.9,0.32,2.58,1981,2,1981-02
1981-01-16,Jumla,29.3,82.3,0.0,75.63,3.12,46.14,3.92,-6.8,11.58,-1.8,13.38,-0.11,2.0,3.36,0.3,3.05,2.04,3.16,0.34,2.82,1981,1,1981-01
1981-11-06,Jumla,29.3,82.3,0.0,75.22,4.76,55.89,7.02,-1.85,13.82,2.01,11.8,4.76,2.0,3.92,0.36,3.57,2.1,3.53,0.48,3.06,1981,11,1981-11
1981-02-27,Jumla,29.3,82.3,0.08,75.12,4.35,56.11,6.0,-2.43,12.6,0.96,11.64,5.6,2.08,5.12,0.3,4.83,2.19,4.93,0.43,4.5,1981,2,1981-02
1981-07-03,Jumla,29.3,82.3,14.65,74.53,13.85,79.59,17.94,13.96,22.72,14.32,8.39,18.89,2.39,5.2,0.21,4.98,2.5,4.78,0.36,4.42,1981,7,1981-07
1981-03-18,Jumla,29.3,82.3,0.01,75.04,4.76,48.92,9.3,-1.48,17.05,2.0,15.05,8.04,2.35,4.8,0.48,4.31,2.34,4.28,0.57,3.72,1981,3,1981-03
1981-04-30,Jumla,29.3,82.3,0.0,75.31,5.81,47.7,13.19,1.72,18.92,7.84,11.08,13.32,2.08,3.94,0.29,3.66,2.21,3.83,0.4,3.42,1981,4,1981-04
1981-06-02,Jumla,29.3,82.3,0.11,74.93,8.32,54.58,16.27,6.64,22.58,10.74,11.84,17.08,2.38,5.03,0.54,4.49,2.42,4.58,0.68,3.91,1981,6,1981-06
1981-05-07,Jumla,29.3,82.3,0.28,75.25,8.18,65.91,12.96,6.26,18.14,8.56,9.59,13.64,2.05,4.26,0.31,3.96,2.04,3.75,0.38,3.37,1981,5,1981-05
1981-07-13,Kabhre,27.6,85.6,7.92,77.64,14.72,85.83,18.43,15.37,22.11,15.27,6.84,19.35,2.29,4.58,0.36,4.22,2.25,4.11,0.56,3.55,1981,7,1981-07
1981-02-03,Kabhre,27.6,85.6,0.01,78.17,3.29,47.45,4.93,-6.27,12.02,0.28,11.74,2.02,1.96,4.72,0.62,4.1,1.96,4.1,0.79,3.31,1981,2,1981-02
1981-01-16,Kabhre,27.6,85.6,0.0,78.56,2.92,37.15,6.83,-7.39,14.14,1.82,12.32,2.63,1.76,3.72,0.44,3.27,1.71,2.96,0.47,2.49,1981,1,1981-01
1981-11-06,Kabhre,27.6,85.6,0.0,78.12,7.05,76.15,9.12,3.45,14.34,5.7,8.64,7.65,1.66,4.05,0.14,3.91,1.57,3.33,0.1,3.23,1981,11,1981-11
1981-02-27,Kabhre,27.6,85.6,0.02,78.02,3.67,39.07,9.33,-4.14,15.49,5.41,10.07,8.32,2.06,5.19,0.17,5.01,2.06,4.65,0.02,4.63,1981,2,1981-02
1981-07-03,Kabhre,27.6,85.6,23.36,77.39,14.7,90.43,17.53,15.42,20.47,14.91,5.56,18.34,1.92,4.57,0.23,4.34,1.83,3.83,0.49,3.34,1981,7,1981-07
