Unnamed: 0,Date,District,Latitude,Longitude,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,WetBulbTemp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,EarthSkinTemp,WindSpeed_10m,MaxWindSpeed_10m,MinWindSpeed_10m,WindSpeedRange_10m,WindSpeed_50m,MaxWindSpeed_50m,MinWindSpeed_50m,WindSpeedRange_50m,Year,Month,Wind_Avg,Is_Monsoon,Temp_Diff,WindSpeed_Total,YearMonth
469,1982-04-15,Arghakhanchi,27.9,83.2,0.0,92.82,6.15,26.05,26.73,5.56,34.93,18.91,16.02,26.81,3.57,6.79,0.31,6.48,4.79,7.97,0.67,7.31,1982,4,4.18,0,16.02,24.1,1982-04-01
470,1982-04-16,Arghakhanchi,27.9,83.2,0.1,92.88,6.69,28.04,26.91,6.8,34.1,19.44,14.66,27.55,2.37,3.35,0.37,2.98,3.26,6.07,0.54,5.54,1982,4,2.815,0,14.66,15.96,1982-04-01
471,1982-04-17,Arghakhanchi,27.9,83.2,0.39,92.78,7.28,30.32,26.98,7.96,34.97,19.47,15.5,27.82,3.03,4.79,1.87,2.92,4.1,5.56,1.8,3.75,1982,4,3.5649999999999995,0,15.5,21.15,1982-04-01
472,1982-04-18,Arghakhanchi,27.9,83.2,15.56,92.87,9.55,45.03,24.88,11.88,31.04,18.85,12.18,25.02,2.31,3.58,0.44,3.14,3.08,4.55,0.65,3.9,1982,4,2.6950000000000003,0,12.189999999999998,14.61,1982-04-01
473,1982-04-19,Arghakhanchi,27.9,83.2,5.07,93.0,8.78,47.06,22.79,10.65,28.25,17.25,11.0,23.01,2.13,4.08,0.7,3.38,2.59,4.19,0.97,3.22,1982,4,2.36,0,11.0,14.660000000000002,1982-04-01
474,1982-04-20,Arghakhanchi,27.9,83.2,3.66,92.98,8.76,44.66,23.61,10.75,30.28,17.0,13.28,24.49,2.85,4.98,1.03,3.96,3.73,5.62,1.23,4.39,1982,4,3.29,0,13.28,19.44,1982-04-01
475,1982-04-21,Arghakhanchi,27.9,83.2,0.19,93.08,7.6,34.91,25.38,8.69,32.8,18.93,13.87,25.76,4.85,8.03,2.23,5.8,6.76,9.65,3.46,6.19,1982,4,5.805,0,13.869999999999996,34.98,1982-04-01
476,1982-04-22,Arghakhanchi,27.9,83.2,0.01,92.88,7.01,30.71,26.16,7.54,34.2,18.98,15.22,26.6,4.74,7.97,2.23,5.74,6.77,9.48,3.18,6.3,1982,4,5.755,0,15.220000000000002,34.370000000000005,1982-04-01
477,1982-04-23,Arghakhanchi,27.9,83.2,0.03,92.81,6.95,29.35,26.77,7.27,34.78,19.6,15.18,27.18,3.94,7.19,2.04,5.15,5.66,8.57,2.77,5.8,1982,4,4.8,0,15.18,30.17,1982-04-01
478,1982-04-24,Arghakhanchi,27.9,83.2,0.01,92.74,7.95,32.07,27.51,9.23,35.56,19.84,15.71,28.28,3.98,7.29,2.24,5.05,5.51,8.41,3.17,5.24,1982,4,4.745,0,15.720000000000002,30.6,1982-04-01
479,1982-04-25,Arghakhanchi,27.9,83.2,0.21,92.68,8.23,32.64,27.8,9.75,35.69,20.73,14.96,28.67,3.84,7.32,0.99,6.33,5.23,8.6,1.62,6.99,1982,4,4.535,0,14.959999999999996,27.600000000000005,1982-04-01
480,1982-04-26,Arghakhanchi,27.9,83.2,4.8,92.81,7.97,33.43,26.88,9.27,33.29,20.53,12.76,27.61,2.58,3.27,1.2,2.08,3.55,5.46,1.74,3.72,1982,4,3.065,0,12.759999999999998,17.799999999999997,1982-04-01
481,1982-04-27,Arghakhanchi,27.9,83.2,2.24,92.94,8.59,38.86,25.61,10.45,32.94,18.6,14.34,26.54,3.27,5.89,0.52,5.38,4.53,6.56,0.25,6.31,1982,4,3.9,0,14.339999999999996,21.02,1982-04-01
482,1982-04-28,Arghakhanchi,27.9,83.2,0.5,92.94,8.22,34.69,26.79,9.76,34.74,19.45,15.29,27.63,4.07,7.54,2.33,5.22,5.67,8.97,2.9,6.08,1982,4,4.87,0,15.290000000000004,31.479999999999997,1982-04-01
483,1982-04-29,Arghakhanchi,27.9,83.2,0.01,92.94,6.96,31.3,25.73,7.15,32.69,19.84,12.85,26.48,5.34,8.97,2.81,6.16,7.41,10.42,4.96,5.46,1982,4,6.375,0,12.849999999999998,39.91,1982-04-01
484,1982-04-30,Arghakhanchi,27.9,83.2,0.0,92.86,7.3,32.41,25.93,8.03,33.86,19.16,14.7,26.45,4.2,8.15,1.36,6.79,5.76,9.39,1.72,7.67,1982,4,4.98,0,14.7,30.58,1982-04-01
485,1982-05-01,Arghakhanchi,27.9,83.2,0.0,92.98,7.77,31.06,27.74,9.02,35.66,21.07,14.59,28.3,2.73,5.21,0.45,4.76,3.5,5.57,0.4,5.17,1982,5,3.115,0,14.589999999999996,17.86,1982-05-01
486,1982-05-02,Arghakhanchi,27.9,83.2,0.0,92.98,7.65,29.14,28.55,8.8,36.26,20.76,15.5,29.53,3.11,4.64,1.87,2.77,4.15,5.46,2.38,3.08,1982,5,3.63,0,15.499999999999996,21.61,1982-05-01
487,1982-05-03,Arghakhanchi,27.9,83.2,0.01,92.77,6.85,25.69,28.8,7.05,36.97,21.65,15.31,29.59,4.52,8.72,1.77,6.95,6.22,10.7,2.19,8.5,1982,5,5.369999999999999,0,15.32,34.12,1982-05-01
488,1982-05-04,Arghakhanchi,27.9,83.2,0.03,92.58,7.4,28.51,28.28,8.21,36.24,20.78,15.46,29.03,5.48,9.0,2.4,6.6,7.47,10.83,4.08,6.74,1982,5,6.475,0,15.46,39.26,1982-05-01
489,1982-05-05,Arghakhanchi,27.9,83.2,0.0,92.75,8.62,31.77,29.08,10.53,37.08,21.5,15.58,30.46,3.88,6.95,1.98,4.96,5.44,8.1,2.43,5.67,1982,5,4.66,0,15.579999999999998,28.78,1982-05-01
490,1982-05-06,Arghakhanchi,27.9,83.2,0.0,92.88,8.44,30.24,29.6,10.2,37.45,22.99,14.46,30.79,4.58,8.23,2.53,5.71,6.5,9.4,3.94,5.46,1982,5,5.54,0,14.460000000000004,35.18,1982-05-01
491,1982-05-07,Arghakhanchi,27.9,83.2,0.0,92.94,6.87,24.84,29.45,7.17,37.77,21.39,16.38,30.35,4.74,8.59,2.64,5.95,6.62,9.82,3.56,6.26,1982,5,5.68,0,16.380000000000003,35.97,1982-05-01
492,1982-05-08,Arghakhanchi,27.9,83.2,0.0,92.93,7.28,25.58,29.95,8.02,37.88,22.43,15.45,31.03,4.54,7.98,2.61,5.37,6.3,9.03,3.78,5.25,1982,5,5.42,0,15.450000000000005,34.24,1982-05-01
493,1982-05-09,Arghakhanchi,27.9,83.2,0.0,93.0,8.12,27.89,30.36,9.65,37.88,23.15,14.73,31.47,3.67,6.26,1.16,5.11,4.77,6.8,1.28,5.52,1982,5,4.22,0,14.730000000000004,23.94,1982-05-01
494,1982-05-10,Arghakhanchi,27.9,83.2,0.12,93.0,8.48,32.04,28.69,10.32,34.54,23.43,11.11,30.3,2.11,3.34,0.26,3.08,3.12,6.0,0.23,5.78,1982,5,2.615,0,11.11,15.06,1982-05-01
495,1982-05-11,Arghakhanchi,27.9,83.2,1.8,92.84,9.03,35.18,28.13,11.18,35.58,22.03,13.56,29.7,3.58,8.62,0.66,7.96,4.62,10.27,0.65,9.62,1982,5,4.1,0,13.549999999999995,28.4,1982-05-01
496,1982-05-12,Arghakhanchi,27.9,83.2,0.17,92.91,8.93,33.59,28.74,11.01,35.54,22.1,13.44,29.66,2.6,4.89,1.19,3.7,3.34,5.2,1.44,3.76,1982,5,2.97,0,13.439999999999998,18.66,1982-05-01
497,1982-05-13,Arghakhanchi,27.9,83.2,9.85,93.03,10.05,42.18,26.89,12.65,31.72,22.53,9.19,27.33,2.8,4.42,1.57,2.85,3.79,4.69,2.48,2.21,1982,5,3.295,0,9.189999999999998,19.75,1982-05-01
498,1982-05-14,Arghakhanchi,27.9,83.2,1.23,93.06,11.73,51.13,26.23,15.17,32.35,21.49,10.87,27.62,2.72,5.26,1.07,4.19,3.61,6.94,1.94,4.99,1982,5,3.165,0,10.860000000000005,21.540000000000003,1982-05-01
499,1982-05-15,Arghakhanchi,27.9,83.2,0.36,93.24,9.02,42.64,24.91,10.98,31.35,20.63,10.72,25.91,2.82,5.2,0.69,4.51,3.68,6.09,0.8,5.28,1982,5,3.25,0,10.720000000000002,19.28,1982-05-01
